1,2,259.0826709176663,94.14295009854033,64.47116177853097,170.25888514775664,1.0,-1,-1,-1
1,183,749.9948541897068,76.66184504731206,53.15507289388668,161.2671160157817,1.0,-1,-1,-1
1,233,1575.47125839447,591.5425069461674,108.29683324702235,241.90491905685363,1.0,-1,-1,-1
1,235,1715.2244749746694,452.7531336215183,80.09026974861362,215.6585822693834,1.0,-1,-1,-1
1,236,360.37686314290784,337.0208549284894,72.49574640766653,197.8419029249226,0.0,-1,-1,-1
1,239,290.04749422395844,342.90506445945704,68.77389701696043,197.3947552127353,1.0,-1,-1,-1
1,245,1318.516454445839,205.864033971135,58.92994622567709,162.53186465912523,0.0,-1,-1,-1
1,248,540.9692771664302,115.17296663219558,56.87428718939568,172.4271576640011,0.0,-1,-1,-1
1,249,1213.1393931992088,22.032476546917742,59.03367704371675,107.30737546386673,0.0,-1,-1,-1
1,250,628.1641268570136,69.54657055822064,41.29237686887837,139.94348522913427,0.0,-1,-1,-1
1,254,558.7592106104498,0.0,52.15234594572654,82.97238594506862,0.0,-1,-1,-1
1,256,306.60124908839475,0.0,39.85915898680229,132.52906304154578,0.0,-1,-1,-1
1,257,404.92433940973234,22.726786852863725,64.25241190569932,176.11319331491558,1.0,-1,-1,-1
1,258,577.4029886777985,544.566427269938,76.36677691516651,251.87586773023602,0.0,-1,-1,-1
1,260,272.7749244836215,549.0607282965726,92.13808401253041,216.9395818772601,1.0,-1,-1,-1
1,261,795.4642447365078,137.77923569355806,71.983447646248,174.43227758812952,1.0,-1,-1,-1
1,264,636.8771313012436,759.9505190945297,70.60860200626831,251.18826412880446,0.0,-1,-1,-1
1,271,380.50540117044903,103.60644879816338,52.803930368481154,172.31378730973077,1.0,-1,-1,-1
1,273,344.90249652897205,73.88777529277614,52.81031941782268,176.5668588661184,1.0,-1,-1,-1
1,278,517.1038144099269,162.73392042675144,74.31066428431149,201.71857929151173,0.0,-1,-1,-1
1,307,374.50237076938646,520.9759974996146,66.99249408217341,240.13687986962066,1.0,-1,-1,-1
1,312,207.52861080315597,94.21423535197673,58.25987699460018,201.43616595601532,0.0,-1,-1,-1
1,313,1481.6606229868357,230.498244197301,64.8538796227442,166.8092605801213,0.0,-1,-1,-1
1,318,477.26204840756395,170.34185436777727,58.739672133612125,174.70496477379854,0.0,-1,-1,-1
1,320,462.54540046693984,25.772096991485853,53.122476883940266,149.3274114985887,0.0,-1,-1,-1
1,322,431.8403470280218,75.25809808539597,60.56265338503908,167.4318657212268,0.0,-1,-1,-1
1,327,933.8655959741412,223.91827452936332,64.3688988238084,203.18146476288527,1.0,-1,-1,-1
1,328,852.3593962664438,225.57425360208043,65.99514106498619,207.98121021512898,1.0,-1,-1,-1
