1,701,642.0500045898051,173.3187218966325,181.4698880232672,494.4462652017029,1.0,-1,-1,-1
1,795,1213.0787879691218,327.0531881689518,27.00157984720925,90.10257789151228,0.0,-1,-1,-1
1,806,1022.1753685087018,309.68117866053495,43.62311999435974,118.48232748057319,0.0,-1,-1,-1
1,816,1695.1633590347521,329.9999424156756,33.337927870853704,89.3049764203774,0.0,-1,-1,-1
1,817,1676.7364867487306,332.32640340047845,35.2652915831095,92.43421811693672,0.0,-1,-1,-1
1,818,820.9190855126734,150.37751696978665,169.8948448601825,521.0761625165454,1.0,-1,-1,-1
1,826,549.6895138696792,250.5614342161037,99.11414211429383,298.82917614158123,0.0,-1,-1,-1
1,829,197.53571156252877,49.4191203858183,319.3445840200825,768.6665071956991,1.0,-1,-1,-1
1,831,267.2067538057578,585.4470780651814,51.41175467196672,146.92281017595792,0.0,-1,-1,-1
1,833,1085.5972457823482,223.16422318366173,128.91802970014587,405.24921202668094,1.0,-1,-1,-1
1,834,1229.5310177621968,316.1676460233406,29.897462516928208,101.84875862013074,0.0,-1,-1,-1
1,837,1250.9077671337384,322.69893048635834,34.25269564836862,111.54543063105216,0.0,-1,-1,-1
1,844,1503.5477114733235,318.7965540776942,35.984719497140524,109.86962464877247,0.0,-1,-1,-1
1,846,409.70886928320033,174.52833839094046,174.86821251657614,512.5894404190894,1.0,-1,-1,-1
1,849,1813.7705074534979,311.1192514854441,40.61761804778141,121.11342343008656,0.0,-1,-1,-1
1,853,1756.9321772608437,667.2228129443312,47.712109846838366,116.65982205983663,0.0,-1,-1,-1
1,858,1810.7712232422787,662.2612053686288,40.66130871611678,98.23958582600694,1.0,-1,-1,-1
1,861,1749.3203298971027,305.7781361291487,52.262426718579306,133.44243751890104,0.0,-1,-1,-1
2,831,264.79421629004463,572.2384478787758,51.56610745750856,145.8099480515572,0.0,-1,-1,-1
3,831,248.37112417609978,593.3335978902601,54.314813016324166,151.73568493898017,0.0,-1,-1,-1
3,865,1377.8829653261914,511.63401354524626,35.95975381603908,96.28065282540702,0.0,-1,-1,-1
3,866,498.4794830715838,547.4676194012395,37.76991243042287,94.32378530060423,1.0,-1,-1,-1
3,867,1623.3236289925132,549.0188056762979,57.470423406708036,127.85429322754166,1.0,-1,-1,-1
3,868,1451.3060450606595,500.2750926184823,29.657550705373723,80.53333344983436,0.0,-1,-1,-1
3,869,1486.9490291939028,514.1996937757762,35.54081860588124,74.70965556680774,0.0,-1,-1,-1
3,870,1073.5893786032523,482.7670901886278,17.9941597461772,38.99124872236775,0.0,-1,-1,-1
3,871,645.1676826860248,525.3257137977171,28.497223087627717,73.89777676563523,0.0,-1,-1,-1
3,873,790.5501992341885,509.32536630243624,17.337791181825217,44.346628868099735,0.0,-1,-1,-1
3,874,1182.3955113193194,485.9647570168621,15.88446787150301,36.035242983137856,0.0,-1,-1,-1
3,875,678.6090021922753,525.7470070824988,21.637035249210076,52.18726856276637,0.0,-1,-1,-1
3,876,827.6898527123471,507.34039128070674,18.471104037905263,45.69625224741528,0.0,-1,-1,-1
3,877,775.3956469897753,504.49266195691047,18.52604034531023,47.760274613284395,0.0,-1,-1,-1
3,878,169.40459511352068,585.952842053417,57.06089806449146,150.58984170518875,0.0,-1,-1,-1
3,879,618.248910232353,515.2448898810107,28.589897785506864,75.66891380383234,0.0,-1,-1,-1
3,880,104.39101312867732,718.8587770085652,42.60744938417602,97.72877284621798,1.0,-1,-1,-1
3,881,543.461732474404,548.5369433018205,33.091749540061905,85.92392755564991,1.0,-1,-1,-1
3,882,1531.4622846365119,550.2658515023761,53.537345085262764,123.60841828062962,1.0,-1,-1,-1
4,831,249.06066233012987,603.942400922833,52.480868176898475,145.0809961501742,0.0,-1,-1,-1
4,865,1378.6123153514009,507.0708347871605,38.466351762025404,103.73395185327561,0.0,-1,-1,-1
4,866,499.21645372840794,548.3351711497642,35.72944624004411,88.92685593556564,1.0,-1,-1,-1
4,867,1634.124030800453,550.3971195663074,59.791448824398685,132.790265068668,0.0,-1,-1,-1
4,868,1457.1334595493893,498.110113848706,29.842552774601206,80.91721826618243,0.0,-1,-1,-1
4,869,1490.0706434102635,510.00795441865216,36.175360973009724,76.01489627876667,0.0,-1,-1,-1
4,870,1074.5669257120805,480.6778821377019,17.83815402937899,38.533238667121076,0.0,-1,-1,-1
4,871,650.2904615012062,527.5142068340035,28.282492197760007,73.64852129510243,0.0,-1,-1,-1
4,873,793.2728088241556,507.38707084798716,18.02013298001974,46.12706089905081,0.0,-1,-1,-1
4,874,1187.7932950899883,483.64031394846523,15.564462377753411,35.345879601190966,0.0,-1,-1,-1
4,875,676.1147303997931,522.4643565834139,24.66433064005442,59.63655128921788,0.0,-1,-1,-1
4,876,828.750046595106,508.997909513766,19.11355798465855,47.32225010180373,0.0,-1,-1,-1
4,877,778.1978784738935,506.83057347442536,17.483003556174065,44.881706223207416,0.0,-1,-1,-1
4,878,163.9001848182265,586.7254264657743,57.11969174469486,151.0618337490503,0.0,-1,-1,-1
4,879,611.4736953745862,510.191447914499,30.990659656016923,82.02301272095474,0.0,-1,-1,-1
4,880,93.24944859227358,722.0268717346579,43.77084862856604,100.14555109422992,1.0,-1,-1,-1
4,881,540.6031797077469,548.3886756148182,34.20122030470483,88.86799315646293,1.0,-1,-1,-1
4,882,1543.46363513637,555.2209534194442,52.23602365610041,120.47668027945022,0.0,-1,-1,-1
5,831,240.67607844832406,599.811011853262,51.146816017976704,141.395027394547,0.0,-1,-1,-1
5,865,1381.734467155074,515.5382074011432,36.94845383208918,99.7620106370299,0.0,-1,-1,-1
